country,countrycode,year,exportdiv,ncc,pscom,psenroll,trade,fdi,gdpg,popn,govscore,latitude
Burundi,108,1971,5.3327327,5.38352192,5.75165987,28.2981205,22.60743004,,2.746828712,3582070,0.304,-3.5
Burundi,108,1972,5.4511051,6.308295209,,27.33213997,26.80941312,0.166123341,-6.403964924,3579195,0.282,-3.5
Burundi,108,1973,4.9212909,8.735439998,10.95860958,23.89826965,24.34890434,0.144575222,6.889050719,3571450,0.282,-3.5
Burundi,108,1974,4.8915672,8.534031306,11.12312984,21.61363983,25.28733518,0.063719451,-0.726839563,3660032,0.282,-3.5
Burundi,108,1975,4.8190937,9.72861508,11.65550995,21.47438049,27.27741632,0.076011909,0.697920236,3749232,0.29,-3.5
Burundi,108,1976,5.3147097,8.015469412,10.93202019,20.96027946,30.37936063,0.017840706,7.942660976,3830889,0.3,-3.5
Burundi,108,1977,5.4456072,12.50793833,11.02328968,20.68441963,34.88702915,-0.045659135,11.46945304,3927428,0.357,-3.5
Burundi,108,1978,5.0295005,11.65362791,10.66001034,21.81542969,31.93409359,0.14584771,-0.940575988,4039410,0.376,-3.5
Burundi,108,1979,5.0822344,8.383730409,10.69466972,21.82055092,36.88478616,-0.038338821,1.66495495,4137437,0.376,-3.5
Burundi,108,1980,5.3813195,8.978934965,10.75576973,23.3614502,32.1014456,0.500148584,0.991055725,4312834,0.398,-3.5
Burundi,108,1981,5.0931268,7.578072364,10.85647964,25.1937294,31.18104621,1.143391787,12.16327557,4490743,0.398,-3.5
Burundi,108,1982,5.2148037,10.81466418,12.69474983,29.09297943,37.11942099,0.088825529,-1.05359982,4602271,0.398,-3.5
Burundi,108,1983,5.3768353,6.542876236,17.08761024,35.71377182,33.79333982,0.280720857,3.715326991,4726506,0.398,-3.5
Burundi,108,1984,5.6726413,6.778374701,23.0694809,40.61346817,35.05631669,0.120549786,0.155544005,4842268,0.405,-3.5
Burundi,108,1985,5.6932983,5.936077951,23.87029076,45.0958519,31.81352155,0.046832717,11.78318018,4948024,0.405,-3.5
Burundi,108,1986,5.9177322,8.575432432,25.92192078,49.34511185,34.0388589,0.12682003,3.25018046,5041706,0.405,-3.5
Burundi,108,1987,5.4990854,9.32629776,25.63404083,55.56983185,35.48353466,0.120879772,5.50309612,5157769,0.405,-3.5
Burundi,108,1988,5.6569619,10.38885776,35.50656128,62.89149857,38.5439533,0.110552499,5.031024367,5271840,0.434,-3.5
Burundi,108,1989,5.6023164,10.65469443,30.79037094,63.96562958,32.68930939,0.050921501,1.349502237,5373697,0.434,-3.5
Burundi,108,1990,5.0938611,13.37103255,38.58877182,64.22926331,35.64813955,0.11089421,3.499822136,5483793,0.439,-3.5
Burundi,108,1991,5.2764959,12.69454593,42.89717865,65.35971832,38.42256048,0.076452053,4.996836448,5594828,0.439,-3.5
Burundi,108,1992,5.104238,14.02066839,45.53065109,62.74768066,38.22613141,0.055407891,1.009998371,5743085,0.439,-3.5
Burundi,108,1993,4.6164851,14.23864858,49.22052002,62.58546829,36.5429966,0.050464886,-6.240000001,5555220,0.458,-3.5
Burundi,108,1994,4.8118839,17.06171534,,,38.75352358,0.000427861,-3.829999996,5586408,0.495,-3.5
Burundi,108,1995,5.5690722,24.02891351,,49.02851868,40.20462641,0.198107378,-7.920000004,5932783,0.495,-3.5
Burundi,108,1996,4.6801677,28.92466302,,38.83504105,21.57372227,,-7.999999998,5930507,0.484,-3.5
Burundi,108,1997,5.4992418,23.62156395,,40.85266113,24.27537923,,-1.589999997,5923862,0.484,-3.5
Burundi,108,1998,5.5433545,27.01923838,,49.25389099,27.44002999,,4.749999995,6035340,0.484,-3.5
Burundi,108,1999,5.4659114,15.41724374,,58.63824844,23.53974528,-0.058805185,-1.009999996,6180180,0.484,-3.5
Burundi,108,2000,5.2592864,15.06093519,25.13644981,60.71974182,22.55372449,1.342151984,-0.856864058,6307659,0.489,-3.5
Burundi,108,2001,4.3736095,18.81207809,25.93176079,63.52111816,20.96404561,-0.001304856,2.055807108,6465729,0.489,-3.5
Burundi,108,2002,4.0261798,24.30142546,26.35803032,70.45056915,21.67382941,,4.446519412,6648938,0.489,-3.5
Burundi,108,2003,5.1008854,40.4921952,30.94634056,76.18115997,27.37631208,,-1.22372796,6860846,0.489,-3.5
Burundi,108,2004,4.4635925,30.45452019,33.35280991,81.46591949,31.57611818,0.004882857,4.833657768,7120496,0.489,-3.5
Burundi,108,2005,5.4528461,26.68076751,35.81554031,86.93282318,35.09999884,0.052340421,0.900000001,7388874,0.495,-3.5
Burundi,108,2006,3.4513924,23.94917946,,110.7817001,42.4,0.002481105,5.413807145,7658190,0.488,-3.5
Burundi,108,2007,4.1221805,32.35635677,49.24266052,124.0062485,38.79999877,0.036885807,3.451948564,7944609,0.488,-3.5
Burundi,108,2008,3.8497088,33.04824404,42.90869141,127.552742,47.19999958,0.237816297,4.861716367,8278109,0.488,-3.5
Burundi,108,2009,4.635016,30.33665756,49.54792023,135.5126648,35.80000356,0.0195573,3.812745366,8709366,0.488,-3.5
Burundi,108,2010,4.7304459,23.85337574,54.75466919,139.4671173,39.5000054,0.038411913,5.124159994,9126605,0.493,-3.5
Burundi,108,2011,4.7706451,24.98915895,59.59209061,140.3721771,43.00000284,0.150056711,4.032599988,9455733,0.496,-3.5
Burundi,108,2012,4.5411172,17.55019993,64.55486298,135.6099243,43.70537319,0.025925039,4.446706331,9795479,0.5,-3.5
Burundi,108,2013,4.1199841,17.73285532,71.30126953,130.2194977,46.60407909,4.761250642,4.924189898,10149577,0.409,-3.5
Burundi,108,2014,3.4443107,17.45474834,69.08946991,125.4044724,42.99502581,3.021202634,4.240650214,10494913,0.409,-3.5
Benin,204,1970,3.7115417,6.707341246,,,39.63790345,2.008226454,2.097757581,3023443,0.542,9.5
Benin,204,1971,3.8515239,5.793022975,17.18361092,32.44102859,45.61841272,0.835638703,-1.496841826,3088381,0.542,9.5
Benin,204,1972,3.8731177,5.340842757,19.94761086,35.15684128,41.18455161,1.169784851,6.426367545,3156408,0.541,9.5
Benin,204,1973,4.0812612,7.26543586,20.13396072,38.75009155,41.61214261,0.693926651,3.706165319,3227380,0.5,9.5
Benin,204,1974,3.5667167,7.300531867,19.14036942,37.42213821,43.8114045,-0.422446551,3.339312157,3301276,0.5,9.5
Benin,204,1975,3.6091952,8.248116961,23.4766407,43.63027954,47.94122796,0.279190961,-4.895345447,3378703,0.5,9.5
Benin,204,1976,3.5603662,7.170673517,23.34151077,45.25617981,44.01975771,0.351140008,0.884356333,3460329,0.5,9.5
Benin,204,1977,3.3187211,11.97544818,22.83687973,47.4104805,50.95968552,0.416775214,4.98366373,3546454,0.5,9.5
Benin,204,1978,3.5687845,9.875061911,25.07180023,48.42736053,51.07045265,0.081107268,1.255078028,3636927,0.5,9.5
Benin,204,1979,3.7521696,7.167350842,26.50082016,54.3536911,54.53816815,0.300788216,6.535747415,3732394,0.5,9.5
Benin,204,1980,3.8212481,7.311760439,28.38088989,55.71966171,53.1386196,0.307173113,6.781763868,3833939,0.5,9.5
Benin,204,1981,3.2804422,8.443520779,29.4123497,57.57361984,59.8893721,0.161898101,9.954231167,3941569,0.5,9.5
Benin,204,1982,3.6957145,10.47772378,31.73398018,61.64379883,57.85733537,-0.000960154,2.235066344,4054385,0.5,9.5
Benin,204,1983,3.2106688,9.231226182,34.34206009,63.41648865,45.34201189,0.000958313,-4.347822735,4171526,0.5,9.5
Benin,204,1984,4.3172722,9.872965733,28.1471405,61.73965073,50.51130349,0.001088613,7.929839566,4293070,0.5,9.5
Benin,204,1985,4.5692935,8.358982466,32.11962128,62.09386826,60.30121798,-0.00860657,7.530324838,4419552,0.5,9.5
Benin,204,1986,4.40903,7.583419092,29.38376045,60.15689087,49.2914177,0.082329042,2.171141598,4551382,0.5,9.5
Benin,204,1987,4.3039432,7.146292555,28.39402008,60.47084045,46.21813521,0.00640036,-1.500002952,4688787,0.5,9.5
Benin,204,1988,3.4873211,7.040250267,26.24861908,59.35329819,45.88682803,-1.336959868,3.405245296,4831624,0.5,9.5
Benin,204,1989,4.7716422,8.27974889,26.0814991,58.72455978,38.30036736,-0.074450533,-2.854160496,4979680,0.5,9.5
Benin,204,1990,4.3446112,7.962448352,18.29627991,49.14538956,45.72018215,-0.150760018,8.97613436,5133419,0.706,9.5
Benin,204,1991,4.7556362,7.162567747,20.65681076,55.55595016,51.34471684,0.019825556,4.225799421,5293046,0.708,9.5
Benin,204,1992,4.4723511,8.989357205,20.64723015,58.59518814,56.7407458,0.056291442,2.957710827,5457778,0.708,9.5
Benin,204,1993,4.5974226,5.754141942,22.55316925,63.64702988,55.38179913,-0.951216876,5.836172085,5706181,0.708,9.5
Benin,204,1994,4.7447453,9.16848911,24.41390038,64.01473236,64.40047925,-0.444751624,2.020400448,5923394,0.708,9.5
Benin,204,1995,4.8566551,9.203050979,28.96776962,67.49485016,63.80014001,-0.35666864,6.04519865,6046511,0.708,9.5
Benin,204,1996,4.8990269,8.302381343,30.98274994,69.85073853,56.51779145,-0.620945815,4.324284031,6203860,0.708,9.5
Benin,204,1997,5.2653947,8.01233326,33.32577133,73.6989975,58.71162961,0.537109663,5.734688375,6387026,0.708,9.5
Benin,204,1998,5.0292001,7.528245306,35.95756149,76.84107208,59.5936253,0.46002921,3.961012138,6584183,0.708,9.5
Benin,204,1999,4.6803718,3.147925746,,77.18003845,54.39178915,0.253298447,5.341449372,6788589,0.708,9.5
Benin,204,2000,4.3831911,3.260951485,36.32073975,80.11121368,47.3481515,-0.363490759,5.857714205,6998023,0.708,9.5
Benin,204,2001,4.9430823,3.084829324,40.33372116,87.40750122,48.25717064,0.456588184,5.333135706,7212041,0.703,9.5
Benin,204,2002,4.205193,3.302809291,42.29719925,92.61058044,43.76842254,-0.462423415,4.643030871,7431783,0.697,9.5
Benin,204,2003,4.3366361,4.140247462,46.53480911,96.32888794,41.61623056,0.198870349,3.443576776,7659208,0.697,9.5
Benin,204,2004,4.3633389,3.125428292,50.45555878,100.354599,39.90297434,-0.658688596,4.429684554,7894554,0.697,9.5
Benin,204,2005,3.8319407,3.07234404,,97.63957214,39.09593119,-0.133820369,1.713164564,8149419,0.759,9.5
Benin,204,2006,3.6366572,3.048762093,,97.91882324,39.77469871,-0.175764668,3.943738828,8402631,0.765,9.5
Benin,204,2007,3.873517,3.626915046,,,49.11378415,1.703869735,5.986349322,8647761,0.765,9.5
Benin,204,2008,4.0214653,3.648754647,61.8585701,110.8881378,47.77535927,0.49256299,4.896577084,8906469,0.767,9.5
Benin,204,2009,3.9575546,3.702918328,,116.0826035,44.70262906,-0.193121765,2.319292139,9172514,0.767,9.5
Benin,204,2010,3.6221027,3.42232994,65.31459808,117.3839798,51.43085995,0.561144748,2.114064726,9445710,0.767,9.5
Benin,204,2011,3.805445,3.478932344,70.1288681,119.2399902,47.21702881,1.508440505,2.963752919,9726380,0.767,9.5
Benin,204,2012,3.8314865,3.921628358,71.61086273,123.1633835,50.73673678,2.527057773,4.811223316,10014078,0.767,9.5
Benin,204,2013,3.8469033,3.561165857,76.89819336,124.0610504,59.20019183,2.878637471,7.191433721,10308730,0.765,9.5
Benin,204,2014,3.5464361,3.704615524,77.31134796,124.5222397,65.26827494,3.054209933,6.357679098,10614844,0.763,9.5
Burkina Faso,854,1970,4.6540966,6.822118675,,,21.59701042,0.087259222,0.117019611,5611666,0.679,13
Burkina Faso,854,1971,4.3630576,5.717049047,7.469150066,12.47834015,25.44255661,0.207292045,1.413339882,5707793,0.679,13
Burkina Faso,854,1972,4.10742,5.480045057,6.956679821,12.94009972,27.68872686,-0.120982616,2.311498742,5805283,0.679,13
Burkina Faso,854,1973,4.0330958,7.999926276,7.141870022,13.24378967,29.23133631,0.65207059,0.449327404,5907742,0.679,13
Burkina Faso,854,1974,4.0230837,7.990758044,6.869209766,13.72941971,32.79367889,0.355462797,8.28642648,6018141,0.679,13
Burkina Faso,854,1975,3.7478383,8.752817268,7.711760044,14.31986046,37.49937071,0.03191582,2.998382897,6138444,0.679,13
Burkina Faso,854,1976,4.3460517,7.533902893,7.638790131,14.75564957,35.21349568,0.209923281,8.534894961,6269765,0.679,13
Burkina Faso,854,1977,4.421813,11.86027329,8.577309608,15.22484016,38.40353376,0.439346764,0.370353564,6416569,0.679,13
Burkina Faso,854,1978,4.1866908,9.35616803,8.732370377,15.92838955,35.21924848,0.078612955,4.607825,6577779,0.679,13
Burkina Faso,854,1979,4.3278637,7.401511031,9.572340012,16.59816933,37.52857807,0.085216844,3.664621512,6749939,0.679,13
Burkina Faso,854,1980,4.0925736,8.32728354,9.40692997,17.52895927,40.21302868,0.001036957,0.796878879,6932967,0.7,13
Burkina Faso,854,1981,4.5290775,8.024748578,10.43175983,18.61768913,40.71152425,0.136836472,4.255303395,7123730,0.7,13
Burkina Faso,854,1982,4.3987823,11.28259561,10.62751007,20.09477997,39.81975144,0.111145937,9.562196622,7321817,0.711,13
Burkina Faso,854,1983,4.3712726,8.211244825,11.33071995,21.80161095,37.45829725,0.123728455,0.34598474,7531184,0.743,13
Burkina Faso,854,1984,4.540226,8.609823566,12.32794952,23.26602936,39.71870566,0.114392947,-1.778696688,7751476,0.743,13
Burkina Faso,854,1985,4.0518713,6.143025863,13.92737961,25.39413071,40.94754698,-0.092109898,8.517364991,7979185,0.743,13
Burkina Faso,854,1986,4.0097952,7.664691607,,27.3821106,37.96172942,0.154200993,7.955362729,8207827,0.743,13
Burkina Faso,854,1987,4.3320756,6.548260423,15.67265987,29.18946075,39.43994633,0.056122052,-0.236336789,8434996,0.743,13
Burkina Faso,854,1988,4.6508641,6.514320879,16.68139076,29.61224937,38.12968228,0.141817377,5.795592965,8663720,0.705,13
Burkina Faso,854,1989,4.8651438,6.700208426,16.34597015,30.68861008,32.39475994,0.216777278,2.150267272,8895234,0.705,13
Burkina Faso,854,1990,4.8922973,6.816252438,19.13891983,31.58204079,35.42265044,0.014832486,-0.602928478,9131361,0.629,13
Burkina Faso,854,1991,5.4911366,7.260463956,19.45362091,32.55765152,33.79623643,0.018181554,9.069984459,9365064,0.629,13
Burkina Faso,854,1992,5.4855447,6.385943255,25.75805092,33.11457062,28.37401638,0.09274165,0.232710762,9598555,0.629,13
Burkina Faso,854,1993,5.2897191,5.603071099,25.22051048,34.03466034,29.62508395,0.099338796,3.461384939,9840075,0.629,13
Burkina Faso,854,1994,4.8674769,11.60330593,26.05806923,35.18989182,39.22922224,0.969328484,1.315007272,10091256,0.629,13
Burkina Faso,854,1995,4.6314745,13.84372632,17.96668053,37.02685928,40.74747142,0.412551118,5.716373863,10353263,0.629,13
Burkina Faso,854,1996,4.624228,12.82650508,21.83235931,38.84354019,38.18029777,0.627288483,11.01474387,10621210,0.629,13
Burkina Faso,854,1997,5.2059174,12.75842185,,,37.41641878,0.398984037,6.316834735,10897353,0.629,13
Burkina Faso,854,1998,4.7345743,11.68355516,,41.0499115,40.93978358,0.157122688,7.307719635,11201063,0.629,13
Burkina Faso,854,1999,4.835793,4.632223202,21.97524071,42.1652298,35.25481578,0.233833751,7.395237801,11533554,0.626,13
Burkina Faso,854,2000,3.5065656,5.334608665,23.89505005,43.09059143,35.12294197,0.778458188,1.888473889,11882888,0.623,13
Burkina Faso,854,2001,3.3315053,4.767832967,25.29268074,44.6176796,31.65817081,0.196436742,6.613405745,12249764,0.623,13
Burkina Faso,854,2002,3.0055051,5.728161545,26.13739014,45.40055847,31.31252285,0.4148159,4.35296383,12632269,0.623,13
Burkina Faso,854,2003,4.46422,6.323634577,27.75715065,47.7917099,30.36823641,0.614299289,7.802493889,13030591,0.623,13
Burkina Faso,854,2004,4.5459962,5.437260057,29.14179993,52.43136978,35.4809436,0.263190311,4.478452137,13445977,0.623,13
Burkina Faso,854,2005,5.0879912,6.373526503,30.66258049,56.95592117,34.17216977,0.848145875,8.661873228,13876127,0.623,13
Burkina Faso,854,2006,5.0474596,6.433447653,31.96088028,60.65650177,35.10654236,1.280645787,6.253164688,14316242,0.623,13
Burkina Faso,854,2007,4.9236288,7.812924134,34.06851959,66.19429779,33.77971729,0.284717939,4.111379018,14757074,0.627,13
Burkina Faso,854,2008,4.7826242,8.596970708,37.81560135,71.74661255,35.38531698,0.351169723,5.799991741,15197915,0.628,13
Burkina Faso,854,2009,4.5101581,9.578453279,42.72518921,76.24575806,40.29598367,0.59946894,2.961950859,15650022,0.622,13
Burkina Faso,854,2010,4.0189867,11.08609214,46.25011063,76.89656067,49.07323854,0.38449222,8.446281577,16116845,0.631,13
Burkina Faso,854,2011,4.6745944,13.63619334,52.78499985,80.19606781,57.4972531,1.190744934,6.622562613,16602651,0.628,13
Burkina Faso,854,2012,4.6120119,12.40160284,56.28002167,82.41477203,61.23860798,2.621459905,6.45267238,17113732,0.63,13
Burkina Faso,854,2013,4.3818622,10.75234065,61.34185028,83.68414307,64.0358513,3.647667731,5.792584845,17636408,0.568,13
Burkina Faso,854,2014,3.7675087,10.31090556,59.98091125,84.897789,58.82356249,2.562551548,4.326845615,18169842,0.592,13
Bangladesh,50,1970,,0.326560893,,53.94593811,20.82059695,,5.619852293,67541860,0.224,24
Bangladesh,50,1971,,0.304763457,,50.28892899,17.01907184,,-5.479483027,68376204,0.318,24
Bangladesh,50,1972,5.1128216,0.382448024,,63.09469986,19.40728956,0.001431242,-13.9737287,69346705,0.345,24
Bangladesh,50,1973,4.6608133,0.549827753,,74.88262939,18.39465651,0.028936308,3.325680199,71144818,0.349,24
Bangladesh,50,1974,4.6676378,0.423691748,,72.79637909,14.04962107,0.017582473,9.5919563,72947807,0.349,24
Bangladesh,50,1975,4.4212356,0.584495582,,76.87738037,10.99562613,0.00793555,-4.088214092,74700345,0.352,24
Bangladesh,50,1976,4.2673988,0.767371749,42.66447067,78.20088196,22.38227493,0.053572593,5.661361201,76380080,0.321,24
Bangladesh,50,1977,4.3007202,2.567852614,31.12490082,72.50292969,19.4221982,0.072322993,2.67305605,78137788,0.323,24
Bangladesh,50,1978,4.1220808,1.824962994,,70.43634796,21.03851496,0.057974213,7.073837733,80007550,0.323,24
Bangladesh,50,1979,4.2233949,0.693956305,,68.686409,21.90706354,-0.051460024,4.801634601,81908151,0.326,24
Bangladesh,50,1980,4.1607037,0.766135473,,66.82041931,23.37723111,0.046917945,0.819141869,83929765,0.326,24
Bangladesh,50,1981,4.0589685,0.546744126,27.26502037,65.31529999,19.24715909,0.026469536,7.233943695,86154836,0.327,24
Bangladesh,50,1982,3.8846967,0.870437533,,66.52902222,20.60692419,0.037570041,2.134327836,88555336,0.327,24
Bangladesh,50,1983,3.9228616,0.686116745,,67.87513733,20.31688062,0.002294153,3.8810464,91045478,0.327,24
Bangladesh,50,1984,3.9214373,0.535757688,,67.13456726,16.81172717,-0.002924127,4.803310015,93534239,0.328,24
Bangladesh,50,1985,3.8988881,0.335445824,,65.65184021,18.22218462,-0.029894396,3.342014654,95959099,0.33,24
Bangladesh,50,1986,3.9327633,0.668100156,,65.52748871,17.01874251,0.011189931,4.173382559,98271746,0.326,24
Bangladesh,50,1987,3.8954527,0.581090659,,64.64382935,16.68779763,0.013190726,3.772401853,100490256,0.328,24
Bangladesh,50,1988,3.8530657,0.549496599,,75.92489624,17.67806431,0.006916145,2.416256856,102688833,0.328,24
Bangladesh,50,1989,3.9135249,0.615855369,45.09838104,75.52095795,18.32517402,0.000861339,2.836582129,104893674,0.329,24
Bangladesh,50,1990,3.9901879,0.686510707,,78.3366394,18.96650201,0.010249846,5.622258162,107147651,0.329,24
Bangladesh,50,1991,4.1200585,0.628027178,,,18.88982689,0.004491464,3.485227816,109242834,0.304,24
Bangladesh,50,1992,4.1428642,0.654704269,,,19.9340055,0.011737576,5.44268555,111272102,0.304,24
Bangladesh,50,1993,4.1817484,0.582732541,,,23.12158307,0.042361655,4.711561725,113418757,0.301,24
Bangladesh,50,1994,4.2253881,0.60005714,,,22.86586455,0.033012231,3.890126441,115614891,0.301,24
Bangladesh,50,1995,4.2468886,0.668909981,,,28.20949608,0.004998378,5.121277897,117793338,0.298,24
Bangladesh,50,1996,4.2315159,0.590055046,,,26.07608772,0.029134955,4.522919217,119876868,0.298,24
Bangladesh,50,1997,4.3678856,0.511157807,,,26.32551339,0.288896568,4.489896498,122039226,0.297,24
Bangladesh,50,1998,4.4504237,0.537803802,,,27.8800634,0.380236167,5.177026873,124350471,0.297,24
Bangladesh,50,1999,4.5068464,0.663669373,,,28.38794056,0.350304291,4.670156369,126754824,0.302,24
Bangladesh,50,2000,4.5367198,0.923670144,,,29.32171436,0.525362089,5.293294719,129193327,0.302,24
Bangladesh,50,2001,4.5618601,0.951029511,,,32.09801707,0.145443905,5.077287775,131670484,0.301,24
Bangladesh,50,2002,4.5729461,1.156315805,,,28.96738072,0.095579368,3.83312394,134139826,0.301,24
Bangladesh,50,2003,4.6201849,1.172670318,,,27.6578849,0.445960783,4.7395674,136503206,0.305,24
Bangladesh,50,2004,4.6322732,1.250330881,,,26.85823415,0.689472336,5.23953291,138789725,0.305,24
Bangladesh,50,2005,4.6421151,1.421508609,65.85954285,99.95349884,34.39693486,1.17120896,6.535944939,140912590,0.303,24
Bangladesh,50,2006,4.6803441,1.621914501,,99.97512054,38.11192443,0.635657188,6.671904986,142628831,0.299,24
Bangladesh,50,2007,4.6558933,1.280146844,,98.18898773,39.94238265,0.817754424,7.058599354,144135934,0.285,24
Bangladesh,50,2008,4.7234402,1.245908424,57.35232162,95.1065979,42.62091403,1.449748396,6.013789757,145421318,0.287,24
Bangladesh,50,2009,4.8244038,1.192678765,63.27941132,97.62580109,40.09279622,0.879494645,5.045124799,146706810,0.303,24
Bangladesh,50,2010,4.7623401,1.415909699,65.08100128,99.73500061,37.80284267,1.068934861,5.571788185,148391139,0.302,24
Bangladesh,50,2011,4.8026147,1.589425068,,,47.42084984,0.983166189,6.464379125,150211005,0.304,24
